id,type,taxi_time,gate (block) hour,runway hour,rwy_day,distance,angle,angle error,shortest path,distance_gate,distance_long,distance_else,rwy,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr
10-Nov-2024_RYR28TK ,arrival,5.966666666666667,12,12,10,1730.844124460818,657.4862655256884,0,1501.5009191331123,78.4654082791,575.4407558091866,1076.9379603725313,23R/05L,1,0,12,0,0,2,1,0,0,5,5
10-Nov-2024_DLH3ML  ,arrival,14460.166666666666,13,12,20,3669.650970705002,532.4681739612573,0,2249.252575098131,106.064213968,620.5339919392001,2943.052764797802,23R/05L,1,0,13,0,0,26,25,0,0,4,5
10-Nov-2024_RYR857P ,arrival,4.383333333333334,12,12,10,1689.136185993118,552.1717609445568,0,1439.5860019567124,113.012561341,0,1576.123624652118,23R/05L,1,0,12,0,0,2,1,0,0,4,6
10-Nov-2024_VIR73Q  ,departure,10.75,12,12,10,2479.886926389043,605.084887789473,0,2296.844408817871,112.840287221,768.3105464631772,1598.7360927048658,,-1,0,10,4,3,0,0,3,6,0,0
10-Nov-2024_SHT2Q   ,arrival,4.25,12,12,10,1439.1066999406455,540.7995299419447,0,1058.3822912861374,82.9530943613,0,1356.1536055793456,,-1,0,12,0,0,1,1,0,0,4,6
10-Nov-2024_SXS7KV  ,departure,5.4,12,12,10,2199.4450123232436,365.9390852523413,0,1971.2397747930045,0,1499.075981603548,700.3690307196957,23R/05L,1,0,10,2,2,0,0,3,6,0,0
10-Nov-2024_EAI67F  ,departure,2.0,12,12,10,168.0116658773,95.53108605240905,0,50.6021970082,71.1519727783,0,96.859693099,,-1,0,11,1,1,0,0,4,6,0,0
11-Nov-2024_RYR1AP  ,arrival,1.5833333333333333,18,17,11,413.7907024159479,250.0566255524497,0,170.48968643077401,101.443894651,0,312.3468077649479,,-1,0,7,0,0,0,1,0,0,1,5
11-Nov-2024_EZY49DP ,arrival,0.8166666666666667,18,17,11,401.98943181239486,337.18371853988333,0,138.7791071486,162.1488571428,0,239.84057466959484,,-1,0,8,0,0,0,0,0,0,1,5
11-Nov-2024_EZY7852 ,departure,12.833333333333334,18,18,11,1616.2598758003644,468.94534582783047,1,1230.4671841946852,71.8532588843,0,1544.4066169160644,,-1,1,8,1,6,0,0,1,7,0,0
11-Nov-2024_EXS76RT ,arrival,5.916666666666667,18,18,11,2473.06503609043,592.0837372133786,0,2229.384862546947,106.423920412,796.0465784219341,1570.594537256496,23R/05L,1,1,7,0,0,1,1,0,0,2,5
11-Nov-2024_KLM1036 ,departure,4.516666666666667,18,18,11,1726.3496445525627,313.0380462578114,0,1450.1071423802264,117.850342734,901.8499971799218,706.649304638641,,-1,1,8,0,1,0,0,2,6,0,0
11-Nov-2024_SAS541  ,arrival,4.066666666666666,18,18,11,1749.2134861711875,567.4322541299725,0,1204.5931143845496,103.676652407,0,1645.5368337641876,23R/05L,1,1,6,0,0,0,0,0,0,1,2
11-Nov-2024_RYR44XK ,departure,5.383333333333334,18,18,11,1810.0039566654254,564.7329741839221,1,1518.3224304377331,0,0,1810.0039566654254,23L/05R,2,1,7,0,1,0,0,3,3,0,0
11-Nov-2024_EZY65WE ,departure,9.916666666666666,18,18,11,1744.4736912473006,397.12245203682664,0,1483.0662300405647,88.9090138822,627.7610210964503,1027.8036562686502,23L/05R,2,1,7,1,2,0,0,1,3,0,0
11-Nov-2024_RYR58MV ,departure,9.55,18,18,11,2068.9717725112537,957.8526325904157,1,1653.9854579914843,90.631546504,0,1978.3402260072537,,-1,1,7,2,3,0,0,2,4,0,0
11-Nov-2024_RUK57LH ,arrival,3.3833333333333333,18,18,11,1791.7164379941046,529.4657600875316,0,1541.1507332234123,87.1816780958,0,1704.5347598983046,23R/05L,1,1,6,0,0,2,1,0,0,3,3
12-Nov-2024_TOM104  ,departure,12.016666666666667,17,17,12,2724.0961488965177,570.9429019379472,0,2638.6073579199933,0,1014.0460966443912,1710.0500522521265,23R/05L,1,0,6,2,1,0,0,2,2,0,0
12-Nov-2024_THY9ET  ,departure,12.55,17,17,12,2360.5301495796457,362.06366817026253,0,2253.566070862346,0,1014.0460966443912,1346.4840529352546,23R/05L,1,0,7,0,1,0,0,1,2,0,0
12-Nov-2024_SHT3W   ,departure,11.066666666666666,17,17,12,2155.381482291829,214.40948813411697,0,1997.519186027329,82.9530943613,1857.610014066734,214.81837386379493,,-1,0,7,1,1,0,0,3,2,0,0
12-Nov-2024_XGO2CC  ,arrival,5.6,17,17,12,1674.7716524433345,440.2225665170251,0,1097.2496260315404,0,608.7054608738868,1066.0661915694477,23R/05L,1,0,8,0,0,0,0,0,0,4,2
12-Nov-2024_RAM819I ,departure,10.25,17,17,12,3315.7685138576794,498.65908753895826,0,3208.277269834055,0,1782.3566431075683,1533.4118707501111,23R/05L,1,0,8,0,0,0,0,1,3,0,0
12-Nov-2024_RYR58MV ,departure,9.316666666666666,17,17,12,2699.4740362734206,653.6798948089569,0,2471.5322073948205,113.012561341,1857.610014066734,728.8514608656865,23R/05L,1,0,8,1,0,0,0,2,3,0,0
12-Nov-2024_KLM1036 ,departure,6.333333333333333,17,17,12,3305.608666432195,369.5482940977082,0,3146.3112500830557,0,2596.8976174188156,708.7110490133796,23R/05L,1,0,8,2,0,0,0,3,3,0,0
12-Nov-2024_LHX2505 ,departure,14.25,17,17,12,3563.5212606273953,514.9525760507219,0,3347.602311752522,106.064213968,2331.6521426050813,1125.8049040543142,23R/05L,1,0,7,5,2,0,0,4,3,0,0
12-Nov-2024_EZY15EB ,arrival,3.4166666666666665,17,17,12,1341.5125613450184,361.32859518242526,0,1062.3917936492749,88.9090138822,608.7054608738868,643.8980865889316,23R/05L,1,0,9,0,0,3,0,0,0,5,3
12-Nov-2024_EZY42AK ,departure,9.05,17,17,12,2115.3192004831767,273.02585130015893,0,1930.9647521654715,78.3397662866,1076.5083780047717,960.471056191805,23R/05L,1,0,6,1,2,0,0,2,4,0,0
12-Nov-2024_FIN8AF  ,departure,11.7,17,18,12,2618.2090350906237,605.7115292198049,0,2248.3306041345413,104.571349969,1014.0460966443912,1499.5915884772326,23R/05L,1,0,6,0,3,0,0,0,2,0,0
12-Nov-2024_AFR1069 ,departure,11.716666666666667,17,18,12,3262.71471570668,497.1117190893424,0,3186.108065245755,0,1782.3566431075683,1480.358072599112,23R/05L,1,0,5,1,4,0,0,2,2,0,0
12-Nov-2024_RYR708V ,departure,12.85,17,18,12,2441.869102253968,486.98995685602347,0,2167.2480702354205,116.843538226,1239.3644689767266,1085.6610950512413,,-1,0,4,2,4,0,0,1,2,0,0
12-Nov-2024_SWR31V  ,arrival,8.633333333333333,18,17,12,2842.732849722895,559.0950020367951,0,2584.1976288698347,0,1832.9243157424985,1009.8085339803965,23R/05L,1,0,7,0,0,0,2,0,0,3,2
12-Nov-2024_RUK8HQ  ,arrival,1.9666666666666666,18,17,12,572.9126172090726,330.46965748587684,0,285.45956282693805,112.201789352,0,460.71082785707256,23R/05L,1,0,8,0,0,0,0,0,0,3,4
12-Nov-2024_RYR8XD  ,arrival,1.7333333333333334,18,18,12,358.69766314694726,36.553753797929716,0,149.79152864855078,87.1816780958,0,271.51598505114725,23R/05L,1,0,8,0,0,0,1,0,0,3,5
12-Nov-2024_EJU34GJ ,arrival,3.2333333333333334,18,18,12,1335.6840423036826,362.0603387910949,0,1115.834451631675,83.0918278028,608.7054608738868,643.8867536269959,23R/05L,1,0,7,0,0,3,2,0,0,3,4
20-Nov-2024_EZY86KU ,departure,4.783333333333333,12,13,20,1004.529454599511,132.7426121138737,0,777.5162467037934,0,631.1022418799939,373.4272127195171,23R/05L,1,0,8,1,1,0,0,3,2,0,0
20-Nov-2024_RYR58MV ,departure,8.1,12,13,20,1359.598518669889,252.09453889935543,0,1147.36378167858,0,746.9421803053973,612.6563383644917,23R/05L,1,0,5,3,2,0,0,0,2,0,0
20-Nov-2024_SAS4608 ,departure,5.633333333333334,12,13,20,1550.7135547490973,234.13525284000264,0,1351.3668952643802,0,974.8760264943767,575.8375282547206,23R/05L,1,0,7,2,1,0,0,2,2,0,0
20-Nov-2024_EZY959N ,departure,3.2333333333333334,12,13,20,257.58727429411374,73.29215309350651,0,84.61933854019948,0,0,257.58727429411374,23R/05L,1,0,7,0,1,0,0,1,2,0,0
20-Nov-2024_,departure,58.18333333333333,13,13,20,806.8701024072008,189.18158752786417,0,45.6198245659,67.0385622797,0,739.8315401275007,,-1,0,5,10,14,0,0,4,1,0,0
20-Nov-2024_THY2LD  ,arrival,5.05,13,13,20,1889.382450354138,363.8346666605438,0,1650.4215117541662,106.733294121,0,1782.649156233138,23R/05L,1,0,7,0,0,4,1,0,0,5,1
20-Nov-2024_AUA4KN  ,departure,11.366666666666667,13,13,20,3598.6862845120227,693.0957580504519,0,3391.8687889250646,0,1516.1365852682106,2082.549699243812,23R/05L,1,0,8,3,2,0,0,4,2,0,0
20-Nov-2024_EWG9UH  ,arrival,9.133333333333333,13,13,20,2860.4563083690196,690.5805719290775,0,2481.600236284563,71.3005402027,869.460017757534,1919.6957504087854,23R/05L,1,0,4,0,0,1,1,0,0,3,0
20-Nov-2024_RUK6VR  ,arrival,3.716666666666667,13,13,20,1840.1610232204316,627.3953947689549,0,1395.842650573729,82.4634639933,575.4407558091866,1182.256803417945,23R/05L,1,0,4,0,0,0,0,0,0,2,1
20-Nov-2024_UAE73J  ,departure,29.466666666666665,13,13,20,1908.651408241306,543.898921352485,0,1521.7484064428927,139.479225601,891.6137929142803,877.5583897260256,23R/05L,1,0,7,1,8,0,0,2,2,0,0
20-Nov-2024_RYR3CL  ,arrival,2.683333333333333,13,13,20,1724.4690629905265,212.9902755598022,0,1482.9054345710547,0,923.4468989662427,801.0221640242838,23R/05L,1,0,4,0,0,1,0,0,0,3,0
20-Nov-2024_EIN204  ,arrival,6.666666666666667,13,13,20,2275.506258243115,606.7151704431622,0,1424.0029245730616,88.9090138822,0,2186.5972443609153,23R/05L,1,0,4,0,0,0,1,0,0,2,1
20-Nov-2024_EZY67WB ,arrival,5.433333333333334,13,13,20,2216.2464141813152,605.6744804284667,0,1477.4455825554617,83.0918278028,0,2133.1545863785154,23R/05L,1,0,4,0,0,0,1,0,0,2,1
20-Nov-2024_EZY67MT ,arrival,3.8833333333333333,13,13,20,1750.1081837331876,570.6540247750117,0,1149.9808674801495,104.571349969,0,1645.5368337641876,23R/05L,1,0,3,0,0,0,1,0,0,2,1
20-Nov-2024_RYR77SR ,arrival,4.283333333333333,13,13,20,1523.8998513432764,552.971742653182,0,1308.9291126818293,113.012561341,575.4407558091866,835.4465341930897,,-1,0,3,0,0,0,0,0,0,2,0
20-Nov-2024_EZY63WY ,arrival,5.133333333333334,13,13,20,1749.2134861711875,567.4322541299725,0,1204.5931143845496,103.676652407,0,1645.5368337641876,23R/05L,1,0,5,0,0,0,1,0,0,2,1
20-Nov-2024_EWG9342 ,arrival,8.833333333333334,13,13,20,2802.643440315516,705.3472539881948,0,2393.036737951763,67.0714083598,613.7392044684341,2121.832827487282,23R/05L,1,0,8,0,0,1,1,0,0,2,1
20-Nov-2024_RYR3HY  ,departure,13.416666666666666,13,13,20,922.2198269526973,357.3030887014154,0,467.59154807245835,116.843538226,0,805.3762887266973,,-1,0,5,3,4,0,0,2,2,0,0
20-Nov-2024_RYR52FF ,departure,9.75,13,13,20,1126.9445290763076,401.68055150028493,0,751.6595470378003,87.1816780958,596.2474295666939,443.5154214138138,23R/05L,1,0,5,2,2,0,0,3,1,0,0
20-Nov-2024_RYR6935 ,departure,5.733333333333333,13,13,20,1189.7354268201152,569.4203380307125,0,709.0750727290003,90.631546504,0,1099.1038803161152,23R/05L,1,0,6,0,1,0,0,3,2,0,0
20-Nov-2024_RUK9507 ,arrival,5.133333333333334,13,13,20,1892.1401049149051,577.3751838611868,0,1629.9787496335996,101.443894651,0,1790.6962102639052,23R/05L,1,0,6,0,0,1,1,0,0,4,2
20-Nov-2024_RYR703T ,arrival,1.6666666666666667,13,13,20,991.913754319319,101.47097617859023,0,596.458889791312,0,0,991.913754319319,23R/05L,1,0,3,0,0,1,1,0,0,2,1
